order_id,order_date,customer_id,customer_name,city,country,product_id,product_name,category,quantity,unit_price
8785,2024-07-21,C005,Maya Chen,Amsterdam,Netherlands,P004,Standing Desk,Furniture,2,616.54
8786,2023-11-21,C002,John Miller,Hamburg,Germany,P001,Laptop Pro 14,Electronics,8,1456.94
8787,2023-09-27,C001,Anna Schmidt,Berlin,Germany,P001,Laptop Pro 14,Electronics,2,405.64
8788,2024-05-27,C001,Anna Schmidt,Berlin,Germany,P002,Wireless Mouse,Accessories,5,1060.04
8789,2024-03-26,C003,Sofia Rossi,Milan,Italy,P003,Office Chair,Furniture,5,1450.08
8790,2024-04-26,C002,John Miller,Hamburg,Germany,P001,Laptop Pro 14,Electronics,4,679.41
8791,2024-02-16,C003,Sofia Rossi,Milan,Italy,P001,Laptop Pro 14,Electronics,1,1031.53
8792,2023-11-22,C005,Maya Chen,Amsterdam,Netherlands,P003,Office Chair,Furniture,5,1359.43
8793,2023-01-06,C001,Anna Schmidt,Berlin,Germany,P005,4K Monitor,Electronics,6,726.49
8794,2024-10-27,C002,John Miller,Hamburg,Germany,P003,Office Chair,Furniture,1,1341.85
8795,2023-04-02,C001,Anna Schmidt,Berlin,Germany,P004,Standing Desk,Furniture,7,1327.33
8796,2024-10-27,C004,Liam Dupont,Paris,France,P001,Laptop Pro 14,Electronics,7,178.79
8797,2024-04-07,C001,Anna Schmidt,Berlin,Germany,P001,Laptop Pro 14,Electronics,2,1016.35
8798,2024-11-11,C002,John Miller,Hamburg,Germany,P005,4K Monitor,Electronics,4,1289.2
8799,2023-09-08,C005,Maya Chen,Amsterdam,Netherlands,P001,Laptop Pro 14,Electronics,8,264.44
8800,2024-03-08,C003,Sofia Rossi,Milan,Italy,P004,Standing Desk,Furniture,7,552.54
8801,2023-03-07,C003,Sofia Rossi,Milan,Italy,P001,Laptop Pro 14,Electronics,1,118.89
8802,2023-02-28,C003,Sofia Rossi,Milan,Italy,P003,Office Chair,Furniture,3,1177.19
8803,2023-03-18,C004,Liam Dupont,Paris,France,P005,4K Monitor,Electronics,3,1281.41
8804,2024-12-06,C001,Anna Schmidt,Berlin,Germany,P004,Standing Desk,Furniture,5,328.52
8805,2023-09-17,C002,John Miller,Hamburg,Germany,P003,Office Chair,Furniture,2,1258.42
8806,2024-03-22,C004,Liam Dupont,Paris,France,P003,Office Chair,Furniture,5,996.85
8807,2023-03-05,C002,John Miller,Hamburg,Germany,P003,Office Chair,Furniture,3,212.22
8808,2023-03-23,C004,Liam Dupont,Paris,France,P003,Office Chair,Furniture,3,1119.96
8809,2023-08-18,C004,Liam Dupont,Paris,France,P005,4K Monitor,Electronics,5,615.49
8810,2024-12-19,C005,Maya Chen,Amsterdam,Netherlands,P005,4K Monitor,Electronics,6,169.25
8811,2024-12-06,C003,Sofia Rossi,Milan,Italy,P005,4K Monitor,Electronics,3,376.15
8812,2024-05-22,C004,Liam Dupont,Paris,France,P004,Standing Desk,Furniture,6,241.62
8813,2023-08-28,C003,Sofia Rossi,Milan,Italy,P004,Standing Desk,Furniture,5,504.01
8814,2023-11-19,C001,Anna Schmidt,Berlin,Germany,P004,Standing Desk,Furniture,5,881.22
8815,2024-10-23,C001,Anna Schmidt,Berlin,Germany,P004,Standing Desk,Furniture,1,1174.21
8816,2023-08-07,C003,Sofia Rossi,Milan,Italy,P001,Laptop Pro 14,Electronics,2,1044.27
8817,2023-10-25,C004,Liam Dupont,Paris,France,P001,Laptop Pro 14,Electronics,4,971.74
8818,2023-01-13,C004,Liam Dupont,Paris,France,P002,Wireless Mouse,Accessories,2,1141.45
8819,2024-07-02,C004,Liam Dupont,Paris,France,P005,4K Monitor,Electronics,1,967.49
8820,2024-01-20,C004,Liam Dupont,Paris,France,P005,4K Monitor,Electronics,6,692.98
8821,2023-10-08,C001,Anna Schmidt,Berlin,Germany,P001,Laptop Pro 14,Electronics,4,1476.29
8822,2024-05-15,C001,Anna Schmidt,Berlin,Germany,P003,Office Chair,Furniture,5,967.12
8823,2024-12-19,C003,Sofia Rossi,Milan,Italy,P004,Standing Desk,Furniture,4,376.22
8824,2024-09-09,C002,John Miller,Hamburg,Germany,P003,Office Chair,Furniture,8,391.7
8825,2024-05-29,C004,Liam Dupont,Paris,France,P001,Laptop Pro 14,Electronics,2,1005.66
8826,2023-03-20,C003,Sofia Rossi,Milan,Italy,P002,Wireless Mouse,Accessories,6,1259.11
8827,2023-01-05,C004,Liam Dupont,Paris,France,P003,Office Chair,Furniture,1,399.82
8828,2023-04-29,C005,Maya Chen,Amsterdam,Netherlands,P002,Wireless Mouse,Accessories,8,52.35
8829,2024-12-14,C005,Maya Chen,Amsterdam,Netherlands,P003,Office Chair,Furniture,7,846.59
8830,2024-01-03,C004,Liam Dupont,Paris,France,P003,Office Chair,Furniture,1,1113.18
8831,2024-11-03,C002,John Miller,Hamburg,Germany,P005,4K Monitor,Electronics,1,508.14
8832,2024-08-07,C003,Sofia Rossi,Milan,Italy,P001,Laptop Pro 14,Electronics,6,737.56
8833,2024-04-02,C002,John Miller,Hamburg,Germany,P005,4K Monitor,Electronics,2,807.69
8834,2024-02-11,C002,John Miller,Hamburg,Germany,P004,Standing Desk,Furniture,7,770.36
8835,2024-03-12,C002,John Miller,Hamburg,Germany,P005,4K Monitor,Electronics,3,449.83
8836,2023-02-06,C001,Anna Schmidt,Berlin,Germany,P001,Laptop Pro 14,Electronics,6,1296.21
8837,2024-09-18,C004,Liam Dupont,Paris,France,P002,Wireless Mouse,Accessories,8,781.38
8838,2023-07-26,C001,Anna Schmidt,Berlin,Germany,P005,4K Monitor,Electronics,1,605.79
8839,2023-05-01,C001,Anna Schmidt,Berlin,Germany,P001,Laptop Pro 14,Electronics,3,1441.04
8840,2024-07-21,C004,Liam Dupont,Paris,France,P005,4K Monitor,Electronics,6,913.95
8841,2023-03-25,C002,John Miller,Hamburg,Germany,P002,Wireless Mouse,Accessories,4,381.09
8842,2023-05-21,C002,John Miller,Hamburg,Germany,P003,Office Chair,Furniture,7,741.92
8843,2023-12-19,C003,Sofia Rossi,Milan,Italy,P001,Laptop Pro 14,Electronics,4,790.68
8844,2024-04-16,C004,Liam Dupont,Paris,France,P001,Laptop Pro 14,Electronics,7,282.92
8845,2023-06-28,C001,Anna Schmidt,Berlin,Germany,P003,Office Chair,Furniture,2,304.48
8846,2023-11-20,C004,Liam Dupont,Paris,France,P004,Standing Desk,Furniture,4,237.36
8847,2023-07-04,C004,Liam Dupont,Paris,France,P002,Wireless Mouse,Accessories,8,1297.8
8848,2023-09-16,C001,Anna Schmidt,Berlin,Germany,P003,Office Chair,Furniture,3,42.5
8849,2024-05-07,C002,John Miller,Hamburg,Germany,P001,Laptop Pro 14,Electronics,8,901.03
8850,2024-04-11,C003,Sofia Rossi,Milan,Italy,P001,Laptop Pro 14,Electronics,6,982.99
8851,2023-02-21,C001,Anna Schmidt,Berlin,Germany,P005,4K Monitor,Electronics,5,236.62
8852,2023-12-04,C003,Sofia Rossi,Milan,Italy,P005,4K Monitor,Electronics,3,1003.06
8853,2024-12-01,C002,John Miller,Hamburg,Germany,P001,Laptop Pro 14,Electronics,6,554.37
8854,2024-12-24,C005,Maya Chen,Amsterdam,Netherlands,P004,Standing Desk,Furniture,8,921.5
8855,2023-07-06,C005,Maya Chen,Amsterdam,Netherlands,P002,Wireless Mouse,Accessories,7,460.69
8856,2024-04-09,C004,Liam Dupont,Paris,France,P002,Wireless Mouse,Accessories,8,887.83
8857,2024-11-28,C002,John Miller,Hamburg,Germany,P002,Wireless Mouse,Accessories,2,647.86
8858,2023-11-25,C001,Anna Schmidt,Berlin,Germany,P002,Wireless Mouse,Accessories,3,150.47
8859,2023-08-01,C001,Anna Schmidt,Berlin,Germany,P001,Laptop Pro 14,Electronics,2,378.09
8860,2023-07-12,C001,Anna Schmidt,Berlin,Germany,P001,Laptop Pro 14,Electronics,1,726.25
8861,2024-02-19,C003,Sofia Rossi,Milan,Italy,P001,Laptop Pro 14,Electronics,3,1305.97
8862,2023-04-17,C005,Maya Chen,Amsterdam,Netherlands,P003,Office Chair,Furniture,5,1074.41
8863,2023-05-10,C002,John Miller,Hamburg,Germany,P002,Wireless Mouse,Accessories,3,1238.59
8864,2024-07-25,C002,John Miller,Hamburg,Germany,P002,Wireless Mouse,Accessories,3,1361.86
8865,2024-04-30,C004,Liam Dupont,Paris,France,P002,Wireless Mouse,Accessories,6,1332.56
8866,2023-04-18,C001,Anna Schmidt,Berlin,Germany,P005,4K Monitor,Electronics,5,330.62
8867,2023-12-28,C002,John Miller,Hamburg,Germany,P004,Standing Desk,Furniture,1,1476.37
8868,2023-06-23,C005,Maya Chen,Amsterdam,Netherlands,P004,Standing Desk,Furniture,4,732.59
8869,2024-07-21,C001,Anna Schmidt,Berlin,Germany,P002,Wireless Mouse,Accessories,2,650.77
8870,2024-06-12,C002,John Miller,Hamburg,Germany,P002,Wireless Mouse,Accessories,7,983.02
8871,2024-01-17,C001,Anna Schmidt,Berlin,Germany,P005,4K Monitor,Electronics,4,683.4
8872,2024-04-04,C001,Anna Schmidt,Berlin,Germany,P005,4K Monitor,Electronics,4,134.91
8873,2024-07-11,C005,Maya Chen,Amsterdam,Netherlands,P003,Office Chair,Furniture,5,1078.69
8874,2024-10-15,C005,Maya Chen,Amsterdam,Netherlands,P002,Wireless Mouse,Accessories,1,316.08
8875,2023-04-09,C003,Sofia Rossi,Milan,Italy,P004,Standing Desk,Furniture,4,827.0
8876,2023-09-14,C002,John Miller,Hamburg,Germany,P002,Wireless Mouse,Accessories,8,115.27
8877,2024-01-11,C005,Maya Chen,Amsterdam,Netherlands,P003,Office Chair,Furniture,7,274.35
8878,2024-05-14,C003,Sofia Rossi,Milan,Italy,P003,Office Chair,Furniture,1,673.44
8879,2023-12-31,C001,Anna Schmidt,Berlin,Germany,P001,Laptop Pro 14,Electronics,6,1372.81
8880,2023-09-28,C003,Sofia Rossi,Milan,Italy,P005,4K Monitor,Electronics,3,1284.73
8881,2023-01-29,C005,Maya Chen,Amsterdam,Netherlands,P001,Laptop Pro 14,Electronics,2,1174.11
8882,2023-11-26,C005,Maya Chen,Amsterdam,Netherlands,P002,Wireless Mouse,Accessories,4,788.27
8883,2024-08-28,C001,Anna Schmidt,Berlin,Germany,P002,Wireless Mouse,Accessories,5,750.93
8884,2023-12-29,C005,Maya Chen,Amsterdam,Netherlands,P002,Wireless Mouse,Accessories,6,785.28
8885,2024-03-12,C002,John Miller,Hamburg,Germany,P004,Standing Desk,Furniture,2,1488.35
8886,2023-08-29,C003,Sofia Rossi,Milan,Italy,P001,Laptop Pro 14,Electronics,6,1329.27
8887,2024-01-26,C002,John Miller,Hamburg,Germany,P001,Laptop Pro 14,Electronics,8,1163.41
8888,2024-11-09,C004,Liam Dupont,Paris,France,P004,Standing Desk,Furniture,8,114.76
8889,2024-08-09,C004,Liam Dupont,Paris,France,P002,Wireless Mouse,Accessories,4,158.65
8890,2024-08-27,C001,Anna Schmidt,Berlin,Germany,P004,Standing Desk,Furniture,2,1498.38
8891,2023-09-08,C003,Sofia Rossi,Milan,Italy,P003,Office Chair,Furniture,4,62.7
8892,2023-09-19,C004,Liam Dupont,Paris,France,P002,Wireless Mouse,Accessories,2,1265.51
8893,2023-03-21,C001,Anna Schmidt,Berlin,Germany,P002,Wireless Mouse,Accessories,8,752.02
8894,2024-10-08,C004,Liam Dupont,Paris,France,P001,Laptop Pro 14,Electronics,4,741.33
8895,2024-07-05,C002,John Miller,Hamburg,Germany,P001,Laptop Pro 14,Electronics,7,168.85
8896,2023-10-21,C005,Maya Chen,Amsterdam,Netherlands,P002,Wireless Mouse,Accessories,1,1346.83
8897,2023-05-28,C003,Sofia Rossi,Milan,Italy,P005,4K Monitor,Electronics,3,91.5
8898,2024-04-04,C001,Anna Schmidt,Berlin,Germany,P004,Standing Desk,Furniture,3,1246.49
8899,2023-10-04,C003,Sofia Rossi,Milan,Italy,P002,Wireless Mouse,Accessories,5,661.61
8900,2023-11-25,C004,Liam Dupont,Paris,France,P002,Wireless Mouse,Accessories,3,556.27
8901,2024-08-12,C001,Anna Schmidt,Berlin,Germany,P004,Standing Desk,Furniture,6,1255.86
8902,2023-08-13,C005,Maya Chen,Amsterdam,Netherlands,P001,Laptop Pro 14,Electronics,6,1081.84
8903,2024-04-06,C004,Liam Dupont,Paris,France,P004,Standing Desk,Furniture,2,215.84
8904,2024-11-08,C002,John Miller,Hamburg,Germany,P001,Laptop Pro 14,Electronics,6,728.11
8905,2024-12-19,C005,Maya Chen,Amsterdam,Netherlands,P001,Laptop Pro 14,Electronics,4,487.82
8906,2024-02-29,C003,Sofia Rossi,Milan,Italy,P001,Laptop Pro 14,Electronics,2,863.35
8907,2023-12-01,C005,Maya Chen,Amsterdam,Netherlands,P003,Office Chair,Furniture,5,499.7
8908,2024-04-02,C004,Liam Dupont,Paris,France,P005,4K Monitor,Electronics,2,1240.95
8909,2023-11-19,C003,Sofia Rossi,Milan,Italy,P003,Office Chair,Furniture,3,74.58
8910,2024-01-14,C003,Sofia Rossi,Milan,Italy,P001,Laptop Pro 14,Electronics,6,1358.67
8911,2023-10-15,C003,Sofia Rossi,Milan,Italy,P004,Standing Desk,Furniture,8,1201.41
8912,2024-02-08,C001,Anna Schmidt,Berlin,Germany,P005,4K Monitor,Electronics,3,96.54
8913,2023-01-25,C004,Liam Dupont,Paris,France,P003,Office Chair,Furniture,4,77.27
8914,2023-03-22,C001,Anna Schmidt,Berlin,Germany,P002,Wireless Mouse,Accessories,5,1299.54
8915,2024-07-05,C003,Sofia Rossi,Milan,Italy,P001,Laptop Pro 14,Electronics,6,1113.15
8916,2023-03-15,C001,Anna Schmidt,Berlin,Germany,P004,Standing Desk,Furniture,8,53.18
8917,2024-06-15,C003,Sofia Rossi,Milan,Italy,P003,Office Chair,Furniture,7,555.04
8918,2023-10-28,C003,Sofia Rossi,Milan,Italy,P001,Laptop Pro 14,Electronics,1,44.99
8919,2023-09-18,C001,Anna Schmidt,Berlin,Germany,P001,Laptop Pro 14,Electronics,5,1076.99
8920,2023-08-05,C003,Sofia Rossi,Milan,Italy,P003,Office Chair,Furniture,8,592.94
8921,2024-01-05,C003,Sofia Rossi,Milan,Italy,P005,4K Monitor,Electronics,8,542.74
8922,2024-07-18,C004,Liam Dupont,Paris,France,P001,Laptop Pro 14,Electronics,5,1490.45
8923,2024-02-10,C005,Maya Chen,Amsterdam,Netherlands,P005,4K Monitor,Electronics,3,1293.02
8924,2023-03-03,C004,Liam Dupont,Paris,France,P002,Wireless Mouse,Accessories,6,679.14
8925,2024-09-08,C001,Anna Schmidt,Berlin,Germany,P002,Wireless Mouse,Accessories,1,1052.6
8926,2023-04-25,C003,Sofia Rossi,Milan,Italy,P001,Laptop Pro 14,Electronics,2,1481.92
8927,2024-11-28,C002,John Miller,Hamburg,Germany,P001,Laptop Pro 14,Electronics,7,545.53
8928,2023-12-04,C003,Sofia Rossi,Milan,Italy,P001,Laptop Pro 14,Electronics,2,568.0
8929,2023-12-13,C005,Maya Chen,Amsterdam,Netherlands,P001,Laptop Pro 14,Electronics,5,379.39
8930,2023-09-20,C001,Anna Schmidt,Berlin,Germany,P004,Standing Desk,Furniture,2,1169.43
8931,2024-05-10,C001,Anna Schmidt,Berlin,Germany,P004,Standing Desk,Furniture,5,734.52
8932,2024-12-08,C004,Liam Dupont,Paris,France,P002,Wireless Mouse,Accessories,2,948.12
8933,2024-04-14,C002,John Miller,Hamburg,Germany,P002,Wireless Mouse,Accessories,4,204.42
8934,2023-11-11,C004,Liam Dupont,Paris,France,P004,Standing Desk,Furniture,1,264.19
8935,2023-10-27,C004,Liam Dupont,Paris,France,P001,Laptop Pro 14,Electronics,7,777.1
8936,2024-10-21,C003,Sofia Rossi,Milan,Italy,P004,Standing Desk,Furniture,7,442.21
8937,2023-11-12,C005,Maya Chen,Amsterdam,Netherlands,P005,4K Monitor,Electronics,3,395.66
8938,2023-03-10,C001,Anna Schmidt,Berlin,Germany,P005,4K Monitor,Electronics,4,298.2
8939,2023-10-06,C001,Anna Schmidt,Berlin,Germany,P002,Wireless Mouse,Accessories,8,958.25
8940,2024-04-13,C003,Sofia Rossi,Milan,Italy,P004,Standing Desk,Furniture,3,1177.18
8941,2023-09-30,C003,Sofia Rossi,Milan,Italy,P005,4K Monitor,Electronics,2,1083.44
8942,2023-01-06,C003,Sofia Rossi,Milan,Italy,P005,4K Monitor,Electronics,5,54.52
8943,2024-07-11,C005,Maya Chen,Amsterdam,Netherlands,P003,Office Chair,Furniture,7,526.14
8944,2024-08-16,C003,Sofia Rossi,Milan,Italy,P004,Standing Desk,Furniture,4,1325.9
8945,2024-10-21,C002,John Miller,Hamburg,Germany,P003,Office Chair,Furniture,8,851.22
8946,2024-10-15,C004,Liam Dupont,Paris,France,P002,Wireless Mouse,Accessories,8,611.01
8947,2024-04-26,C004,Liam Dupont,Paris,France,P004,Standing Desk,Furniture,5,1284.21
8948,2023-10-08,C002,John Miller,Hamburg,Germany,P004,Standing Desk,Furniture,1,499.4
8949,2024-07-04,C002,John Miller,Hamburg,Germany,P003,Office Chair,Furniture,2,855.28
8950,2024-07-05,C004,Liam Dupont,Paris,France,P001,Laptop Pro 14,Electronics,7,212.03
8951,2024-04-13,C005,Maya Chen,Amsterdam,Netherlands,P004,Standing Desk,Furniture,5,676.27
8952,2024-12-09,C004,Liam Dupont,Paris,France,P004,Standing Desk,Furniture,7,1136.49
8953,2024-01-09,C005,Maya Chen,Amsterdam,Netherlands,P001,Laptop Pro 14,Electronics,2,912.05
8954,2024-08-13,C002,John Miller,Hamburg,Germany,P004,Standing Desk,Furniture,5,211.11
8955,2024-08-16,C005,Maya Chen,Amsterdam,Netherlands,P002,Wireless Mouse,Accessories,2,686.28
8956,2024-04-03,C004,Liam Dupont,Paris,France,P001,Laptop Pro 14,Electronics,6,645.18
8957,2024-01-19,C003,Sofia Rossi,Milan,Italy,P005,4K Monitor,Electronics,2,63.58
8958,2024-11-08,C004,Liam Dupont,Paris,France,P002,Wireless Mouse,Accessories,7,740.28
8959,2024-05-07,C003,Sofia Rossi,Milan,Italy,P003,Office Chair,Furniture,8,729.27
8960,2024-04-06,C001,Anna Schmidt,Berlin,Germany,P003,Office Chair,Furniture,1,549.27
8961,2023-01-19,C004,Liam Dupont,Paris,France,P001,Laptop Pro 14,Electronics,3,1454.66
8962,2023-09-20,C001,Anna Schmidt,Berlin,Germany,P003,Office Chair,Furniture,6,1445.0
8963,2024-09-27,C005,Maya Chen,Amsterdam,Netherlands,P003,Office Chair,Furniture,1,968.85
8964,2023-11-28,C005,Maya Chen,Amsterdam,Netherlands,P005,4K Monitor,Electronics,6,700.98
8965,2023-08-10,C002,John Miller,Hamburg,Germany,P003,Office Chair,Furniture,7,1490.21
8966,2024-07-16,C004,Liam Dupont,Paris,France,P003,Office Chair,Furniture,5,1402.34
8967,2024-12-27,C003,Sofia Rossi,Milan,Italy,P003,Office Chair,Furniture,6,1105.53
8968,2023-12-13,C004,Liam Dupont,Paris,France,P004,Standing Desk,Furniture,7,335.52
8969,2023-12-08,C003,Sofia Rossi,Milan,Italy,P002,Wireless Mouse,Accessories,1,1070.16
8970,2023-01-11,C001,Anna Schmidt,Berlin,Germany,P005,4K Monitor,Electronics,6,1429.22
8971,2024-04-26,C004,Liam Dupont,Paris,France,P002,Wireless Mouse,Accessories,8,1394.59
8972,2024-08-08,C002,John Miller,Hamburg,Germany,P005,4K Monitor,Electronics,3,725.33
8973,2024-07-22,C003,Sofia Rossi,Milan,Italy,P005,4K Monitor,Electronics,8,113.78
8974,2024-10-22,C005,Maya Chen,Amsterdam,Netherlands,P003,Office Chair,Furniture,3,1109.69
8975,2024-03-09,C004,Liam Dupont,Paris,France,P004,Standing Desk,Furniture,1,371.26
8976,2023-07-11,C005,Maya Chen,Amsterdam,Netherlands,P005,4K Monitor,Electronics,1,1187.24
8977,2023-06-26,C004,Liam Dupont,Paris,France,P004,Standing Desk,Furniture,5,414.7
8978,2023-02-17,C005,Maya Chen,Amsterdam,Netherlands,P003,Office Chair,Furniture,4,1045.65
8979,2024-03-18,C001,Anna Schmidt,Berlin,Germany,P004,Standing Desk,Furniture,7,1207.9
8980,2024-04-23,C003,Sofia Rossi,Milan,Italy,P002,Wireless Mouse,Accessories,8,756.2
8981,2023-04-19,C005,Maya Chen,Amsterdam,Netherlands,P003,Office Chair,Furniture,3,435.34
8982,2024-02-03,C004,Liam Dupont,Paris,France,P003,Office Chair,Furniture,2,889.97
8983,2024-12-04,C002,John Miller,Hamburg,Germany,P004,Standing Desk,Furniture,6,57.02
8984,2023-12-19,C004,Liam Dupont,Paris,France,P002,Wireless Mouse,Accessories,6,920.89
8985,2023-12-24,C001,Anna Schmidt,Berlin,Germany,P001,Laptop Pro 14,Electronics,7,919.5
8986,2024-05-06,C004,Liam Dupont,Paris,France,P005,4K Monitor,Electronics,8,806.99
8987,2024-05-04,C005,Maya Chen,Amsterdam,Netherlands,P005,4K Monitor,Electronics,3,332.04
8988,2023-11-12,C001,Anna Schmidt,Berlin,Germany,P001,Laptop Pro 14,Electronics,2,315.1
8989,2024-05-06,C005,Maya Chen,Amsterdam,Netherlands,P001,Laptop Pro 14,Electronics,3,332.54
8990,2024-03-18,C003,Sofia Rossi,Milan,Italy,P002,Wireless Mouse,Accessories,3,1251.02
8991,2023-04-11,C005,Maya Chen,Amsterdam,Netherlands,P002,Wireless Mouse,Accessories,5,944.69
8992,2024-11-19,C005,Maya Chen,Amsterdam,Netherlands,P001,Laptop Pro 14,Electronics,2,1052.64
8993,2024-12-11,C005,Maya Chen,Amsterdam,Netherlands,P003,Office Chair,Furniture,2,199.03
8994,2023-09-27,C002,John Miller,Hamburg,Germany,P005,4K Monitor,Electronics,5,645.28
8995,2024-07-09,C001,Anna Schmidt,Berlin,Germany,P002,Wireless Mouse,Accessories,2,1486.61
8996,2023-04-07,C002,John Miller,Hamburg,Germany,P005,4K Monitor,Electronics,8,1490.41
8997,2023-04-09,C003,Sofia Rossi,Milan,Italy,P004,Standing Desk,Furniture,6,895.43
8998,2023-08-25,C001,Anna Schmidt,Berlin,Germany,P002,Wireless Mouse,Accessories,1,1219.34
8999,2024-01-30,C005,Maya Chen,Amsterdam,Netherlands,P001,Laptop Pro 14,Electronics,6,914.04
9000,2024-08-10,C004,Liam Dupont,Paris,France,P004,Standing Desk,Furniture,5,252.42
9001,2024-01-01,C003,Sofia Rossi,Milan,Italy,P002,Wireless Mouse,Accessories,4,1088.49
9002,2024-04-30,C003,Sofia Rossi,Milan,Italy,P002,Wireless Mouse,Accessories,5,592.74
9003,2024-10-07,C004,Liam Dupont,Paris,France,P002,Wireless Mouse,Accessories,5,951.02
9004,2023-07-03,C003,Sofia Rossi,Milan,Italy,P001,Laptop Pro 14,Electronics,4,39.35
9005,2023-03-23,C004,Liam Dupont,Paris,France,P004,Standing Desk,Furniture,3,1033.58
9006,2024-02-15,C004,Liam Dupont,Paris,France,P005,4K Monitor,Electronics,4,1225.68
9007,2023-12-04,C002,John Miller,Hamburg,Germany,P003,Office Chair,Furniture,1,1424.46
9008,2024-09-24,C003,Sofia Rossi,Milan,Italy,P002,Wireless Mouse,Accessories,3,651.16
9009,2024-11-01,C005,Maya Chen,Amsterdam,Netherlands,P002,Wireless Mouse,Accessories,5,1296.32
9010,2023-05-28,C003,Sofia Rossi,Milan,Italy,P005,4K Monitor,Electronics,4,1044.19
9011,2024-05-14,C004,Liam Dupont,Paris,France,P005,4K Monitor,Electronics,8,1149.39
9012,2023-03-23,C005,Maya Chen,Amsterdam,Netherlands,P002,Wireless Mouse,Accessories,5,1294.41
9013,2024-06-02,C002,John Miller,Hamburg,Germany,P005,4K Monitor,Electronics,7,677.6
9014,2024-07-05,C004,Liam Dupont,Paris,France,P004,Standing Desk,Furniture,5,759.35
9015,2023-01-19,C004,Liam Dupont,Paris,France,P005,4K Monitor,Electronics,2,101.71
9016,2024-09-27,C004,Liam Dupont,Paris,France,P004,Standing Desk,Furniture,3,905.29
9017,2023-10-16,C004,Liam Dupont,Paris,France,P003,Office Chair,Furniture,3,1256.4
9018,2024-11-12,C001,Anna Schmidt,Berlin,Germany,P003,Office Chair,Furniture,8,350.09
9019,2023-01-21,C005,Maya Chen,Amsterdam,Netherlands,P001,Laptop Pro 14,Electronics,3,51.92
9020,2023-04-15,C003,Sofia Rossi,Milan,Italy,P001,Laptop Pro 14,Electronics,1,703.78
9021,2023-10-14,C005,Maya Chen,Amsterdam,Netherlands,P001,Laptop Pro 14,Electronics,3,902.83
9022,2023-07-04,C002,John Miller,Hamburg,Germany,P002,Wireless Mouse,Accessories,8,107.94
9023,2023-04-13,C004,Liam Dupont,Paris,France,P003,Office Chair,Furniture,8,805.44
9024,2024-01-02,C003,Sofia Rossi,Milan,Italy,P005,4K Monitor,Electronics,7,352.48
9025,2024-01-14,C003,Sofia Rossi,Milan,Italy,P001,Laptop Pro 14,Electronics,2,884.1
9026,2023-04-27,C002,John Miller,Hamburg,Germany,P001,Laptop Pro 14,Electronics,2,69.77
9027,2024-03-29,C003,Sofia Rossi,Milan,Italy,P005,4K Monitor,Electronics,5,569.83
9028,2024-12-12,C002,John Miller,Hamburg,Germany,P001,Laptop Pro 14,Electronics,4,728.8
9029,2023-07-15,C001,Anna Schmidt,Berlin,Germany,P001,Laptop Pro 14,Electronics,8,430.97
9030,2023-01-29,C001,Anna Schmidt,Berlin,Germany,P004,Standing Desk,Furniture,6,636.91
9031,2023-04-17,C004,Liam Dupont,Paris,France,P002,Wireless Mouse,Accessories,1,297.71
9032,2024-09-01,C004,Liam Dupont,Paris,France,P002,Wireless Mouse,Accessories,8,339.28
9033,2023-01-06,C004,Liam Dupont,Paris,France,P001,Laptop Pro 14,Electronics,2,1266.15
9034,2023-03-20,C001,Anna Schmidt,Berlin,Germany,P003,Office Chair,Furniture,3,635.25
9035,2023-06-13,C005,Maya Chen,Amsterdam,Netherlands,P005,4K Monitor,Electronics,3,1381.03
9036,2023-08-02,C003,Sofia Rossi,Milan,Italy,P001,Laptop Pro 14,Electronics,1,638.49
9037,2024-12-10,C005,Maya Chen,Amsterdam,Netherlands,P004,Standing Desk,Furniture,6,423.14
9038,2024-10-27,C005,Maya Chen,Amsterdam,Netherlands,P004,Standing Desk,Furniture,7,103.18
9039,2024-07-09,C003,Sofia Rossi,Milan,Italy,P001,Laptop Pro 14,Electronics,5,393.09
9040,2024-07-24,C001,Anna Schmidt,Berlin,Germany,P003,Office Chair,Furniture,8,148.1
9041,2023-03-26,C001,Anna Schmidt,Berlin,Germany,P001,Laptop Pro 14,Electronics,5,524.97
9042,2024-08-08,C003,Sofia Rossi,Milan,Italy,P002,Wireless Mouse,Accessories,2,1068.9
9043,2023-06-04,C003,Sofia Rossi,Milan,Italy,P005,4K Monitor,Electronics,7,110.72
9044,2024-12-20,C004,Liam Dupont,Paris,France,P004,Standing Desk,Furniture,4,1203.29
9045,2024-03-03,C003,Sofia Rossi,Milan,Italy,P004,Standing Desk,Furniture,8,920.25
9046,2023-12-07,C001,Anna Schmidt,Berlin,Germany,P003,Office Chair,Furniture,5,1371.33
9047,2023-01-09,C004,Liam Dupont,Paris,France,P002,Wireless Mouse,Accessories,6,721.49
9048,2023-09-25,C003,Sofia Rossi,Milan,Italy,P002,Wireless Mouse,Accessories,3,481.68
9049,2024-12-09,C001,Anna Schmidt,Berlin,Germany,P004,Standing Desk,Furniture,5,1002.81
9050,2024-05-18,C005,Maya Chen,Amsterdam,Netherlands,P004,Standing Desk,Furniture,2,1176.03
9051,2023-06-13,C003,Sofia Rossi,Milan,Italy,P003,Office Chair,Furniture,2,1114.63
9052,2023-11-04,C004,Liam Dupont,Paris,France,P004,Standing Desk,Furniture,2,1195.17
